"Id","SalePrice"
1967,294025.478749179
1968,376913.712809699
1969,359331.048316106
1970,394789.735141738
1971,425760.280235972
1972,362086.80942593
1973,282625.759621692
1974,322360.164310389
1975,422400.179299514
1976,276325.009932505
1977,359970.204914432
1978,347724.94620464
1979,324165.372586199
1980,220528.671524873
1981,330164.568195483
1982,228653.865601356
1983,221537.643903178
1984,175331.616481201
1985,220624.318856676
1986,214070.66238273
1987,180711.194874393
1988,174498.49395043
1989,192880.839788526
1990,202903.993471109
1991,235071.393573455
1992,215177.335465862
1993,170416.390983613
1994,219391.065075574
1995,183698.713866643
1996,246899.48600147
1997,316388.559651992
1998,303539.517566486
1999,273127.148169262
2000,318849.284866393
2001,270511.001019649
2002,256038.096919744
2003,259383.457844391
2004,284144.646632253
2005,233191.02295107
2006,222622.251263918
2007,252568.584006187
2008,202436.49656722
2009,196018.735863312
2010,195924.1097021
2011,148641.468519205
2012,170867.27499868
2013,177220.314463361
2014,182811.733123015
2015,208728.429925185
2016,191118.668366575
2017,195815.734174467
2018,117632.52799543
2019,131788.439940369
2020,102447.035882716
2021,108462.347428246
2022,180397.449566617
2023,142164.005914862
2024,257920.481072035
2025,335103.389918033
2026,180126.995414461
2027,157401.846379252
2028,156965.469440784
2029,163070.410909023
2030,256381.667487009
2031,244721.580491806
2032,252527.382117418
2033,242931.78497162
2034,169701.871964058
2035,219086.063007519
2036,198315.603315124
2037,199154.311159653
2038,295761.574502237
2039,222458.319493582
2040,294887.401201714
2041,278726.337073948
2042,202863.264796618
2043,172436.745272463
2044,171385.077574988
2045,214977.028640253
2046,149051.958128037
2047,134238.62966353
2048,134504.278564732
2049,152032.511394475
2050,185626.509136582
2051,102409.395684917
2052,124926.875082142
2053,144771.698606597
2054,92436.3009871101
2055,154942.601000459
2056,161766.850583743
2057,109303.666854983
2058,203793.584979767
2059,129267.476520816
2060,158512.91072699
2061,167767.478450845
2062,125163.644337775
2063,121919.307237979
2064,133619.709692072
2065,113475.343121022
2066,173954.965844272
2067,129754.365551485
2068,156581.898433487
2069,81365.4855351617
2070,117260.663737856
2071,84646.2588594552
2072,144057.212635357
2073,129441.966164979
2074,180039.358374381
2075,145346.095015104
2076,117172.210973656
2077,152326.018556837
2078,122903.908837409
2079,137882.145096774
2080,122796.355608115
2081,128291.974745837
2082,124008.411327811
2083,151472.066215248
2084,108830.894990968
2085,113505.79972446
2086,125491.363303394
2087,121846.069132788
2088,96243.6203332564
2089,75509.272897685
2090,125924.342280273
2091,108068.74687288
2092,124421.169299866
2093,110848.190946324
2094,109692.511097537
2095,146354.325622795
2096,87081.7992924161
2097,106783.921895606
2098,141673.019493197
2099,50695.6715564304
2100,84675.3858966878
2101,109504.243399433
2102,138095.785568595
2103,105542.960235211
2104,149899.165322227
2105,124935.211514508
2106,66157.3506598349
2107,192178.412639751
2108,115785.110787781
2109,104643.010175374
2110,124067.168374934
2111,152579.94214923
2112,134195.342136038
2113,116537.982898775
2114,134020.898798419
2115,159757.848521526
2116,115841.42834364
2117,139701.785646452
2118,126949.645738712
2119,119411.016923154
2120,118611.86387684
2121,88680.01195994
2122,111168.229959626
2123,81904.7446384688
2124,168038.751521301
2125,127038.372784805
2126,146593.328576652
2127,167683.210902344
2128,132396.882239949
2129,91129.920048676
2130,128831.803196584
2131,149113.337880765
2132,117752.501616771
2133,118066.87193506
2134,123383.329251644
2135,92342.4115760758
2136,76650.1826801245
2137,102122.69289137
2138,139751.649013384
2139,154771.958412262
2140,138164.101892077
2141,169146.465563293
2142,123794.819879955
2143,142730.50696601
2144,122931.321646829
2145,136935.26402175
2146,175151.412683534
2147,156266.899147307
2148,158047.538497693
2149,163342.396215458
2150,235060.985453006
2151,119411.420021512
2152,163901.031999532
2153,150424.51485472
2154,106068.26001344
2155,140247.926249607
2156,218792.933608863
2157,221268.832555616
2158,236365.319846586
2159,216553.108632913
2160,183267.401819293
2161,235645.992982412
2162,330748.507228636
2163,316337.14552111
2164,254423.874865126
2165,202513.595511017
2166,157048.367067704
2167,211419.576515812
2168,190362.271325777
2169,197800.036270272
2170,218160.711919345
2171,154755.169380115
2172,140899.988707663
2173,169168.560656092
2174,221333.662588972
2175,293945.217754166
2176,304428.224607565
2177,228211.899701927
2178,214549.934501308
2179,139451.54508686
2180,213518.925633611
2181,199756.771010903
2182,232206.018087623
2183,197203.375706005
2184,113149.408366685
2185,131797.084765413
2186,142113.278928416
2187,155226.433946835
2188,156815.341964108
2189,252568.786719421
2190,81308.0732358176
2191,82452.5821863101
2192,84218.8219729525
2193,106587.279168003
2194,108560.335197548
2195,102092.552941399
2196,119095.119785683
2197,116063.807499878
2198,165183.523174021
2199,184070.322402463
2200,147975.639360446
2201,151972.103096193
2202,212245.805373005
2203,140452.922073617
2204,175758.010937604
2205,117942.468136049
2206,126590.394523873
2207,213461.837478883
2208,275514.428164545
2209,218031.468612848
2210,122296.100314938
2211,113667.660534759
2212,115486.515447278
2213,106896.773010152
2214,132420.885287215
2215,98604.3474294092
2216,137063.402124208
2217,64204.1976875778
2218,93457.0705998318
2219,81479.622937756
2220,85317.0515298549
2221,263991.288661625
2222,238837.009751927
2223,285604.0571935
2224,214229.991905708
2225,133392.012419677
2226,175215.432594862
2227,200464.865009207
2228,267540.463051118
2229,252066.93870631
2230,151113.709270306
2231,213624.703186656
2232,172406.749880057
2233,181942.202382619
2234,243447.050018829
2235,208327.118062827
2236,251186.789831585
2237,304910.463166246
2238,205253.939824102
2239,117226.54250244
2240,163218.1597956
2241,152002.933126953
2242,129137.303752228
2243,136015.960770626
2244,107572.890232506
2245,104843.714818965
2246,147192.920583938
2247,117425.080815812
2248,121193.153446966
2249,120809.370810324
2250,128875.700889733
2251,119502.64287219
2252,177436.994934985
2253,160156.978524839
2254,181192.45657922
2255,186310.113038465
2256,177811.921053559
2257,194606.626141634
2258,168095.276673982
2259,174202.65808748
2260,158332.792710186
2261,201436.975321869
2262,228880.081882367
2263,349250.617059803
2264,450117.25038925
2265,190288.360860245
2266,300269.271260394
2267,338633.020770783
2268,394478.847033072
2269,163522.516625603
2270,200380.236505711
2271,216521.755836442
2272,199642.378287561
2273,165332.781880049
2274,174817.181140743
2275,151386.971261932
2276,188944.31313496
2277,179548.675926293
2278,156345.564570746
2279,117594.974095636
2280,121829.199979121
2281,161390.67330517
2282,185527.136108431
2283,111339.587750792
2284,111640.309912229
2285,143921.197968601
2286,122625.666485371
2287,356541.35165201
2288,285027.637217048
2289,349437.827879889
2290,416003.242612848
2291,318553.796690904
2292,409167.757715782
2293,424271.973742012
2294,372614.945398746
2295,428564.415841321
2296,280942.868214236
2297,333778.400073886
2298,321582.062258151
2299,326296.602019962
2300,336221.414747652
2301,309672.48048891
2302,252481.348943064
2303,254482.590521721
2304,263394.717140924
2305,199390.346249049
2306,192743.636447872
2307,203910.733265088
2308,231169.412150175
2309,279571.429263633
2310,227871.953597702
2311,207683.212686477
2312,170363.447695899
2313,169023.718389879
2314,174142.604939469
2315,177714.164084919
2316,207525.890887118
2317,192141.124856283
2318,175803.445679614
2319,180381.32569505
2320,186616.595203195
2321,242699.062382791
2322,178339.39808338
2323,198626.139729887
2324,193603.77135859
2325,213731.940643923
2326,182855.124819841
2327,200651.481822387
2328,216729.941437537
2329,197372.624569917
2330,175571.616960519
2331,337890.721634219
2332,394642.63432746
2333,314948.755836792
2334,255655.982242967
2335,286628.691251037
2336,297176.312438076
2337,199444.464113337
2338,264045.582555193
2339,233166.191430848
2340,373527.490082412
2341,217284.13558831
2342,239264.657510615
2343,227608.211959504
2344,223228.600346931
2345,243243.013580259
2346,220264.853880692
2347,194934.235284505
2348,241022.24059344
2349,170990.489473511
2350,303920.217307543
2351,234699.757727525
2352,256296.722108071
2353,246105.845532317
2354,139046.569093135
2355,148921.269209409
2356,150265.194379624
2357,185271.694858461
2358,190597.538795877
2359,133987.117578317
2360,113862.80961402
2361,137628.319083301
2362,261642.837765895
2363,130458.461536505
2364,159417.703109154
2365,221927.128437876
2366,198890.942199578
2367,227926.166150523
2368,216424.964554933
2369,216759.401950966
2370,166125.041240108
2371,164933.808505062
2372,182910.204484038
2373,275374.153620017
2374,289017.284115062
2375,234406.280199141
2376,264527.354336369
2377,311075.896965316
2378,144826.052223917
2379,194784.093342581
2380,150160.473655811
2381,167317.280002422
2382,203165.258118535
2383,204482.679020552
2384,240565.570732552
2385,164567.100038587
2386,133121.285649934
2387,134123.66674634
2388,109041.133722042
2389,127850.670597227
2390,147901.313911429
2391,138885.729885147
2392,116273.815860227
2393,165259.888286934
2394,143393.315064849
2395,193598.630490835
2396,150900.025043277
2397,210351.501499992
2398,123966.907155603
2399,61593.3751389444
2400,61665.669637368
2401,108262.704546455
2402,133439.409887914
2403,153518.516494345
2404,155136.238840184
2405,157744.046271759
2406,137560.768734127
2407,128617.833512759
2408,145366.735341938
2409,122848.966911706
2410,176218.966428537
2411,113504.768792447
2412,146853.289825063
2413,128132.307113648
2414,154514.066202668
2415,139576.33537977
2416,130591.898590164
2417,132260.596189372
2418,130305.602365473
2419,125890.423738443
2420,119498.91053141
2421,149516.452382452
2422,105397.256630631
2423,112255.354434581
2424,156524.152796704
2425,194144.561321886
2426,130137.178850689
2427,139787.341801194
2428,169621.668269637
2429,120656.212710922
2430,131591.346745968
2431,117602.402474834
2432,143874.950123759
2433,134412.951573529
2434,137169.009323308
2435,151088.017691186
2436,106408.602095908
2437,105538.041597848
2438,121617.10278611
2439,103830.100771179
2440,124883.767636254
2441,89634.6671443445
2442,95898.2888191505
2443,126290.997683314
2444,133946.462508524
2445,89611.7836470242
2446,138786.357505097
2447,180993.348369605
2448,136517.086479264
2449,114412.351799826
2450,157620.10138825
2451,118338.83289009
2452,200580.088907509
2453,94273.1800975461
2454,119278.314941801
2455,117754.88967665
2456,125393.513653037
2457,122879.059660305
2458,129232.536991724
2459,107268.040992334
2460,139600.768081972
2461,134633.227283373
2462,130814.120237224
2463,133790.836571478
2464,166819.719376903
2465,144938.944525787
2466,115194.770717493
2467,130698.789722671
2468,88277.4341742564
2469,84532.6003296054
2470,185582.070639015
2471,189372.119127572
2472,151783.827863136
2473,107792.327980873
2474,81898.2709393281
2475,221430.690050705
2476,112776.034008642
2477,129905.172276077
2478,164107.835324242
2479,104363.545495541
2480,153006.264590682
2481,120834.68001023
2482,130418.475796985
2483,110434.119380206
2484,118958.562246045
2485,122845.387557579
2486,146306.189421441
2487,178320.091296798
2488,168868.659938503
2489,150553.193662398
2490,137268.664598766
2491,99061.5341086275
2492,185072.279195353
2493,156595.451124012
2494,152997.552593434
2495,97258.8228920099
2496,238543.129494817
2497,152812.662709495
2498,102283.730049033
2499,84913.5241185709
2500,115720.486632903
2501,136696.809779431
2502,131755.361696329
2503,98797.3743812043
2504,174158.370498106
2505,222290.983437799
2506,245731.005805771
2507,274149.106878032
2508,247814.796573231
2509,224214.08974719
2510,219730.353926683
2511,172935.143708984
2512,201102.068478608
2513,212570.321340172
2514,249049.838333667
2515,146763.40330373
2516,177851.724271944
2517,148847.427447662
2518,151711.683211682
2519,226932.448017077
2520,214338.964955481
2521,188881.311377697
2522,221065.876611241
2523,123417.728328567
2524,139858.92623278
2525,146413.273976026
2526,138124.650720315
2527,124172.072491924
2528,122658.503909797
2529,122712.490606074
2530,124126.311007077
2531,230018.519708881
2532,224658.587515388
2533,188320.114832349
2534,229781.727142125
2535,280102.192351562
2536,242917.750785561
2537,236749.033703185
2538,182200.374169054
2539,190813.689581021
2540,178017.807538856
2541,182297.476335145
2542,159652.910754051
2543,125302.588965272
2544,115035.185965243
2545,140298.718607252
2546,132705.503160556
2547,142690.853067397
2548,151577.80689908
2549,155085.320011646
2550,594682.798666957
2551,148568.513269835
2552,123652.891320641
2553,79015.7699765212
2554,97218.5127842515
2555,125790.832669501
2556,94206.6284358595
2557,100212.294463534
2558,147207.864316957
2559,137916.445991125
2560,149705.735281041
2561,158495.854455788
2562,138608.079991885
2563,150892.785048748
2564,190734.674012102
2565,138166.143210139
2566,157748.153838799
2567,131608.529788557
2568,191882.595244517
2569,213245.315989447
2570,122424.177013701
2571,181229.450707777
2572,162398.200634901
2573,222614.288327877
2574,289583.476121324
2575,130538.731590293
2576,109898.504146964
2577,143143.039327052
2578,83730.0854903135
2579,65020.5925826676
2580,107413.644688329
2581,112754.281977293
2582,116705.435669002
2583,256989.954211774
2584,188259.472937447
2585,189519.036068525
2586,216437.264346145
2587,203739.38551551
2588,135942.43248835
2589,155356.433408172
2590,204891.694014615
2591,230444.795523653
2592,204291.564088294
2593,235192.874256963
2594,192014.008130903
2595,208816.583833747
2596,281848.473489357
2597,180892.311138179
2598,267774.460620119
2599,308404.748479398
2600,152963.668404535
2601,145161.160637664
2602,85031.8929544807
2603,95834.5863172539
2604,88918.762270739
2605,81234.5789538442
2606,146899.900902867
2607,192884.854805088
2608,202598.941993805
2609,163890.07485304
2610,114160.282045434
2611,118972.187188602
2612,150278.420520418
2613,131127.175194309
2614,121793.874270624
2615,153720.843124709
2616,142748.248733088
2617,178096.599459567
2618,212073.760345909
2619,197501.36200942
2620,177237.00053461
2621,176775.411515036
2622,177225.440008825
2623,236495.367766997
2624,296700.31511305
2625,278477.443831669
2626,172159.504142049
2627,172141.41811673
2628,435697.541972345
2629,459107.157379286
2630,381332.326571428
2631,446957.055421327
2632,382469.064545743
2633,308554.230282318
2634,392062.273853164
2635,168313.773169593
2636,170409.968480254
2637,179653.484885951
2638,245869.041982513
2639,188180.734957563
2640,148392.770578362
2641,101906.751697513
2642,185614.284630705
2643,108439.791769977
2644,125407.001890993
2645,113523.277299741
2646,99069.2862018642
2647,104894.776790868
2648,140774.850937112
2649,155044.121890441
2650,142650.758987675
2651,143313.572573205
2652,396982.506258393
2653,267042.234688106
2654,261179.070938712
2655,353489.723286097
2656,315274.284634985
2657,336206.556988394
2658,291372.824858166
2659,316488.519298435
2660,354376.859707481
2661,357289.743223824
2662,346381.579650528
2663,298891.184778551
2664,272623.326189615
2665,319556.752855931
2666,291353.809142999
2667,170919.974934109
2668,178750.818224401
2669,180837.637091001
2670,273043.254756309
2671,184366.297179551
2672,198621.328307234
2673,199633.20405122
2674,193856.275329065
2675,176622.179176034
2676,194500.269700423
2677,195898.706326381
2678,246814.773451403
2679,278142.468558454
2680,300628.362475251
2681,378566.971231194
2682,303410.027457727
2683,425246.347198311
2684,320078.278314643
2685,314461.777604547
2686,239454.436844993
2687,302909.348962803
2688,214150.515723745
2689,216000.91198965
2690,376429.230988673
2691,184534.514568868
2692,145302.163687472
2693,196648.450591036
2694,140655.102369336
2695,186851.381056842
2696,181464.673682506
2697,174392.367822942
2698,184461.135815195
2699,180930.558432197
2700,165243.464163263
2701,152102.28720053
2702,111451.299612692
2703,137795.877122943
2704,143681.57604868
2705,112019.976648668
2706,108874.548240887
2707,123870.280582786
2708,129252.076688862
2709,101465.044654958
2710,121040.195985416
2711,268322.170111802
2712,373040.703712844
2713,169772.08155472
2714,149108.536202841
2715,168200.371190181
2716,150196.707825515
2717,189149.093662442
2718,217771.245241952
2719,153845.298803942
2720,168409.582615769
2721,127172.016654423
2722,154329.440450385
2723,147342.311861517
2724,127426.034134036
2725,123716.708731477
2726,148580.084100697
2727,190925.779746197
2728,182647.577337535
2729,148658.412003653
2730,149751.342375671
2731,130233.083854418
2732,131898.121596393
2733,158868.604039759
2734,148296.535301373
2735,132577.851904943
2736,143349.626911309
2737,116998.111087407
2738,144064.59054514
2739,160914.554778617
2740,137445.674245069
2741,139058.155285873
2742,152493.532173688
2743,149484.537076251
2744,148835.956986877
2745,148479.14018102
2746,132140.480853066
2747,166096.531525695
2748,140432.354595561
2749,119019.397602856
2750,133074.41629882
2751,122356.983738351
2752,228760.231595009
2753,146193.388092471
2754,191247.426772731
2755,137680.75041452
2756,89513.5847247277
2757,69661.7346777925
2758,91442.2845843759
2759,157701.455596375
2760,119440.49604976
2761,141600.217166395
2762,141565.07922916
2763,182822.89806773
2764,153004.187864643
2765,278563.807983293
2766,122584.215315328
2767,89979.5256851619
2768,134186.326768809
2769,125386.621174584
2770,142442.249259525
2771,109098.382725193
2772,110598.265488536
2773,156469.999239725
2774,137080.424093914
2775,109712.459149915
2776,151252.467155638
2777,150499.905098915
2778,108831.948065611
2779,123902.708460479
2780,100906.87247521
2781,94395.2803766133
2782,90876.2730694109
2783,93827.9363364131
2784,125229.198427073
2785,135366.616663358
2786,64190.4404349434
2787,126480.518126022
2788,75864.395241384
2789,159530.078076523
2790,96383.9887902263
2791,108642.834704994
2792,67356.5376924765
2793,134191.268845838
2794,95045.9774899685
2795,122423.209511558
2796,94848.9386841438
2797,193414.012287542
2798,107866.922367811
2799,112787.044239093
2800,72593.0693568527
2801,101007.091924273
2802,134837.337194072
2803,171517.070108428
2804,145700.916675934
2805,98682.4380056267
2806,87430.8195196112
2807,163043.283346299
2808,140904.686672302
2809,138797.60977544
2810,128932.182907107
2811,154962.536761248
2812,160560.918432518
2813,159320.999489632
2814,156123.386796409
2815,104825.733505031
2816,229196.930501202
2817,152406.98037933
2818,137262.577895915
2819,162513.008532028
2820,128812.014769331
2821,106341.95768275
2822,199081.051902663
2823,277651.8176986
2824,161406.476545086
2825,135962.413542434
2826,130253.126164191
2827,137623.369249346
2828,205051.799128606
2829,225036.56295634
2830,229945.527520105
2831,179665.945530912
2832,232557.456914047
2833,286077.666240984
2834,212859.321289051
2835,222399.832197461
2836,187445.957795565
2837,167656.400134466
2838,149801.891919686
2839,167179.324510198
2840,197929.905328776
2841,198261.372613954
2842,221845.653790465
2843,153089.806749241
2844,176815.539911908
2845,125847.509225061
2846,204493.672897879
2847,197843.991390742
2848,221811.590058935
2849,195701.847452813
